
Coordinates
     9728
     5.000000000     -0.000000000      0.000000000
     4.984586669      0.392295479      0.000000000
     4.984586669     -0.392295479      0.000000000
     4.624922554     -0.150293136      0.000000000
     4.584879704      0.180140414      0.000000000
     4.996204210      0.194790905      0.445963501
     4.996204140     -0.194792677      0.445967528
     4.708692923      0.370582170      0.376994998
     4.478053817     -0.008564730      0.350140331
     4.556612396      0.539310617      0.000000000
     4.556612396     -0.539310617      0.000000000
     4.960684907      0.625783714      0.380623727
     4.960684885     -0.625783889      0.380624160
     4.224359194     -0.055541467      0.000000000
     4.938441703      0.782172326      0.000000000
     4.938441703     -0.782172326      0.000000000
     4.500252057      0.895155791      0.000000000
     4.500252057     -0.895155791      0.000000000
     4.904154104      0.974306176      0.422302376
     4.904154104     -0.974306176      0.422302376
     4.484327464      0.745731032      0.574552868
     5.000000000      0.000004542      1.087296991
     4.342881151     -0.738939632      0.457040452
     4.861849602      1.167226820      0.000000000
     4.861849602     -1.167226820      0.000000000
     4.416191433      0.290084299      0.987550290
     3.949305410      0.625508527      0.000000000
     4.592749276     -1.102621548      0.376994998
     3.797001840      0.017413895      0.443967747
     3.971778999     -0.782352488      0.000000000
     4.936415904     -0.794857233      1.034850898
     4.936415163      0.794861839      1.034852756
     4.416146168     -1.245482032      0.000000000
     4.344277774      1.225213048      0.000000000
     4.050481070     -0.091591210      1.018544378
     4.812548689      1.356235640      0.413037644
     4.801660192     -1.394295304      0.363915874
     3.748666239     -0.530076649      0.590611933
     4.473002436     -1.003587360      1.005030960
     3.858933147      0.967459850      0.256899176
     4.755282581      1.545084972      0.000000000
     4.755282581     -1.545084972      0.000000000
     4.704756579      0.391750150      1.589090333
     3.954753696     -1.182105781      0.589551542
     3.326402902     -0.261793586      0.000000000
     4.554469437     -0.588960572      1.535532232
     3.937377359      1.006787458      0.887968913
     4.160243135      1.446383463      0.428021932
     4.304813270      1.588129461      0.000000000
     4.782586214      1.458378932      0.920050454
     4.349573936     -1.643686383      0.000000000
     4.691249459      1.729791465      0.405322400
     4.691249459     -1.729791465      0.405322400
     3.448616508      0.671910108      0.637322443
     3.874118471     -0.785106091      1.215922891
     3.379355299      0.044210343      0.893719021
     4.752328672     -1.554146773      0.991954595
     3.347407666      0.873126857      0.000000000
     3.831638363      1.525807881      0.000000000
     4.379855842      1.803426871      0.354386185
     4.619397662      1.913417162      0.000000000
     4.619397662     -1.913417162      0.000000000
     3.626822613      0.552134278      1.276914052
     4.378637121     -1.826029696      0.347427038
     4.567324463     -1.078866838      1.580525769
     3.310341750     -1.004552674      0.000000000
     3.790103501     -1.593462203      0.000000000
     4.061569167      1.006213799      1.476827494
     4.998834849      0.107935880      2.021335245
     3.897319908     -0.269313359      1.682181674
     3.954277883     -1.649178618      0.569864154
     3.517876932      1.313921939      0.483521562
     4.215356594      1.908733990      0.000000000
     4.847352742      1.226038905      1.655175547
     3.451778045     -1.029476962      0.915426551
     4.166939766     -1.920985544      0.000000000
     2.946886568      0.390950749      0.271272299
     4.966344828     -0.579153739      2.032747065
     4.527681270     -0.223848061      2.054623946
     3.051376153     -0.674796718      0.533863521
     4.045665487      0.320745749      1.902199461
     4.934907084      0.804171670      2.012562583
     4.254783455     -1.199740406      1.656681631
     4.541003252      2.092675193      0.399040411
     4.524349066     -2.128442042      0.352536443
     3.777536341      1.826761109      0.248208890
     3.879795510     -1.476409984      1.236689151
     4.514734003     -0.849735114      2.009896263
     3.805644944      1.584054813      1.121671706
     4.134063094     -2.119581369      0.245949520
     2.907157181     -0.159656290      0.961683613
     4.073629732      2.039417729      0.565987174
     3.315117872      1.136717312      1.106692077
     2.687512170      0.130200288      0.000000000
     4.416556555      0.509661127      2.191249544
     4.455032621      2.269952499      0.000000000
     4.455032621     -2.269952499      0.000000000
     4.179637696      0.943665468      1.999193387
     2.966370450      0.549208588      1.100977983
     3.420112908      0.468316521      1.724717491
     2.897153857      1.038360825      0.486452150
     2.669005071     -0.619131448      0.000000000
     4.497710281      2.184170834      0.896991946
     3.244799519     -1.524410391      0.651204442
     3.828228850     -0.675940144      2.021305345
     3.938224728     -2.205511819      0.000000000
     2.586829191     -0.204132814      0.357385900
     4.835299369     -1.272745070      2.088323981
     4.003375693      2.241998113      0.000000000
     3.027250535     -0.917761643      1.211953214
     3.459047798     -0.238111740      1.951408932
     4.264762026     -0.020759634      2.396716708
     2.973011491      1.514825016      0.000000000
     4.452155271     -2.275590790      0.963263381
     4.177048931      1.720238590      1.672285340
     4.611415475      1.932575308      1.612670511
     2.599196218      0.866654978      0.000000000
     4.362739534      2.442642781      0.394096436
     4.362739534     -2.442642781      0.394096436
     3.513342343      2.001088021      0.688516016
     3.387522343     -1.145255567      1.682115650
     3.581880153     -2.155109504      0.337404451
     2.977701370     -1.650404291      0.000000000
     3.604408089      1.343930933      1.765245615
     3.515559004      2.228928039      0.000000000
     2.756245391     -1.254524153      0.756581202
     3.692127419     -2.130304363      0.968773055
     4.994910871     -0.225533569      2.674720456
     3.018680605      1.669915042      0.763257484
     4.978826393      0.459660471      2.666830692
